Crash ID,State,YYYYMM,Year,Month,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road Userindex,Gender,Ageindex,Speed,Driving experienceindex,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day,Age,Road User,Driving experience
20181248,NSW,2018-04,2018,4,Saturday,14:40:00,Single,No,No,No,Pedestrian,Female,61,0,29,Major Cities of Australia,Sydney - Ryde,Ryde,Arterial Road,No,No,40_to_64,Day,,,
20182048,Vic,2018-04,2018,4,Sunday,16:12:00,Single,No,No,No,Pedestrian,Female,68,0,29,Major Cities of Australia,Melbourne - North West,Hume (C),Collector Road,No,No,65_to_74,Day,,,
20181208,NSW,2018-04,2018,4,Wednesday,9:14:00,Single,No,No,No,Pedestrian,Male,84,0,44,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Local Road,No,No,75_or_older,Day,,,
20181061,NSW,2018-04,2018,4,Thursday,15:40:00,Single,No,No,No,Pedestrian,Male,82,20,43,Major Cities of Australia,Illawarra,Wollongong,National or State Highway,No,No,75_or_older,Day,,,
20181109,NSW,2018-04,2018,4,Friday,10:10:00,Single,No,No,No,Pedestrian,Male,85,0,44,Major Cities of Australia,Sydney - North Sydney and Hornsby,Ku-ring-gai,Local Road,No,No,75_or_older,Day,,,
20181081,NSW,2018-04,2018,4,Friday,7:39:00,Single,No,No,No,Pedestrian,Male,79,0,41,Major Cities of Australia,Sydney - Inner South West,Georges River,Local Road,No,No,75_or_older,Day,,,
20181321,NSW,2018-04,2018,4,Sunday,19:00:00,Multiple,No,No,No,Car driver,Male,70,95,29,Inner Regional Australia,Murray,Greater Hume,Sub-Arterial Road,No,No,65_to_74,Night,,,
20181321,NSW,2018-04,2018,4,Sunday,19:00:00,Multiple,No,No,No,Car passenger,Female,68,0,28,Inner Regional Australia,Murray,Greater Hume,Sub-Arterial Road,No,No,65_to_74,Night,,,
20183130,Qld,2018-04,2018,4,Monday,17:00:00,Single,No,No,No,Pedestrian,Male,59,0,29,Major Cities of Australia,Sunshine Coast,Noosa (S),Sub-Arterial Road,No,No,40_to_64,Day,,,
20182140,Vic,2018-04,2018,4,Thursday,13:09:00,Single,No,No,No,Pedestrian,Female,59,20,28,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),National or State Highway,No,No,40_to_64,Day,,,
20183042,Qld,2018-04,2018,4,Sunday,19:00:00,Single,No,No,No,Car driver,Male,24,68,4,Inner Regional Australia,Moreton Bay - North,Somerset (R),Sub-Arterial Road,No,Yes,17_to_25,Night,,,
20182006,Vic,2018-04,2018,4,Wednesday,18:20:00,Single,No,No,No,Pedestrian,Female,92,0,65,Major Cities of Australia,Melbourne - West,Brimbank (C),Collector Road,No,No,75_or_older,Night,,,
20185019,WA,2018-04,2018,4,Tuesday,18:37:00,Multiple,No,No,No,Motorcycle rider,Male,27,155,8,Major Cities of Australia,Perth - South West,Melville (C),National or State Highway,No,No,26_to_39,Night,,,
20183047,Qld,2018-04,2018,4,Saturday,1:00:00,Single,No,No,No,Car driver,Male,17,109,4,Outer Regional Australia,Darling Downs - Maranoa,Goondiwindi (R),National or State Highway,No,No,17_to_25,Night,,,
20181087,NSW,2018-04,2018,4,Monday,18:45:00,Multiple,No,No,No,Car passenger,Male,18,20,3,Outer Regional Australia,New England and North West,Narrabri,National or State Highway,No,Yes,17_to_25,Night,,,
20185136,WA,2018-04,2018,4,Sunday,11:33:00,Multiple,No,No,No,Car driver,Male,86,108,45,Major Cities of Australia,Perth - South East,Kalamunda (C),Arterial Road,No,Yes,75_or_older,Day,,,
20183032,Qld,2018-03,2018,3,Saturday,0:00:00,Single,No,No,No,Car passenger,Male,16,0,2,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,0_to_16,Night,,,
20185069,WA,2018-03,2018,3,Saturday,4:56:00,Single,No,No,No,Car driver,Male,22,128,4,Major Cities of Australia,Perth - South West,Kwinana (C),National or State Highway,No,No,17_to_25,Night,,,
20185137,WA,2018-03,2018,3,Sunday,3:30:00,Single,No,No,No,Car driver,Male,21,90,7,Major Cities of Australia,Perth - Inner,Vincent (C),Arterial Road,No,No,17_to_25,Night,,,
20183164,Qld,2018-03,2018,3,Friday,19:00:00,Single,No,No,No,Car driver,Female,20,94,3,Inner Regional Australia,Wide Bay,Fraser Coast (R),Local Road,No,No,17_to_25,Night,,,
20183150,Qld,2018-03,2018,3,Sunday,23:00:00,Single,No,No,No,Car driver,Male,19,116,1,Inner Regional Australia,Wide Bay,Bundaberg (R),Collector Road,No,No,17_to_25,Night,,,
20183122,Qld,2018-03,2018,3,Monday,5:00:00,Multiple,No,No,No,Car driver,Male,21,74,6,Major Cities of Australia,Brisbane - East,Redland (C),Sub-Arterial Road,No,No,17_to_25,Night,,,
20183079,Qld,2018-03,2018,3,Sunday,3:00:00,Single,No,No,No,Car passenger,Male,23,0,8,Remote Australia,Darling Downs - Maranoa,Western Downs (R),Local Road,No,No,17_to_25,Night,,,
20181094,NSW,2018-03,2018,3,Sunday,1:45:00,Single,No,No,No,Car driver,Female,24,93,5,Major Cities of Australia,Richmond - Tweed,Tweed,Sub-Arterial Road,No,No,17_to_25,Night,,,
20187008,NT,2018-03,2018,3,Saturday,2:30:00,Single,No,No,No,Car driver,Female,18,61,3,Remote Australia,Northern Territory - Outback,Alice Springs (T),Sub-Arterial Road,No,No,17_to_25,Night,,,
20183170,Qld,2018-03,2018,3,Saturday,2:00:00,Single,No,No,No,Car passenger,Male,19,0,4,Remote Australia,Brisbane - East,Redland (C),Access Road,No,No,17_to_25,Night,,,
20181034,NSW,2018-03,2018,3,Friday,18:55:00,Multiple,No,No,Yes,Car driver,Male,87,97,44,Inner Regional Australia,Richmond - Tweed,Richmond Valley,National or State Highway,No,No,75_or_older,Night,,,
20185060,WA,2018-03,2018,3,Sunday,22:47:00,Single,No,No,No,Car driver,Male,32,68,14,Inner Regional Australia,Bunbury,Busselton (C),Local Road,No,No,26_to_39,Night,,,
20183163,Qld,2018-03,2018,3,Sunday,3:00:00,Multiple,No,No,No,Car driver,Female,26,105,6,Major Cities of Australia,Logan - Beaudesert,Logan (C),Local Road,No,No,26_to_39,Night,,,
20182162,Vic,2018-03,2018,3,Saturday,5:20:00,Single,No,No,No,Car driver,Male,26,88,8,Major Cities of Australia,Geelong,Greater Geelong (C),Collector Road,No,No,26_to_39,Night,,,
20183220,Qld,2018-03,2018,3,Sunday,18:00:00,Single,No,No,No,Pedestrian,Male,4,20,3,Inner Regional Australia,Darling Downs - Maranoa,Western Downs (R),National or State Highway,No,No,0_to_16,Night,,,
20183014,Qld,2018-03,2018,3,Friday,21:00:00,Multiple,No,No,No,Car driver,Male,27,136,4,Inner Regional Australia,Central Queensland,Rockhampton (R),Sub-Arterial Road,No,No,26_to_39,Night,,,
20181098,NSW,2018-03,2018,3,Saturday,20:00:00,Single,No,No,No,Motorcycle rider,Male,42,74,13,Outer Regional Australia,Riverina,Griffith,Arterial Road,No,No,40_to_64,Night,,,
20185061,WA,2018-03,2018,3,Friday,18:50:00,Multiple,Yes,No,No,Pedal cyclist,Male,26,30,4,Major Cities of Australia,Perth - Inner,Perth (C),Arterial Road,No,No,26_to_39,Night,,,
20181316,NSW,2018-03,2018,3,Monday,20:36:00,Multiple,No,No,No,Motorcycle rider,Male,20,94,4,Major Cities of Australia,Illawarra,Shellharbour,Arterial Road,No,No,17_to_25,Night,,,
20181152,NSW,2018-03,2018,3,Tuesday,22:00:00,Single,No,No,No,Car driver,Male,22,115,6,Outer Regional Australia,Far West and Orana,Dubbo Regional,Arterial Road,No,No,17_to_25,Night,,,
20182112,Vic,2018-03,2018,3,Friday,3:30:00,Single,No,No,No,Car driver,Male,19,112,2,Inner Regional Australia,Latrobe - Gippsland,Wellington (S),Local Road,No,No,17_to_25,Night,,,
20183152,Qld,2018-03,2018,3,Tuesday,23:00:00,Single,No,No,No,Car passenger,Female,17,0,3,Inner Regional Australia,Sunshine Coast,Sunshine Coast (R),Local Road,No,No,17_to_25,Night,,,
20181030,NSW,2018-03,2018,3,Wednesday,1:00:00,Single,No,No,No,Car passenger,Male,30,0,6,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Sub-Arterial Road,No,No,26_to_39,Night,,,
20181091,NSW,2018-03,2018,3,Thursday,18:43:00,Single,No,No,No,Car passenger,Male,33,0,14,Inner Regional Australia,Central West,Blayney,Arterial Road,No,No,26_to_39,Night,,,
20181315,NSW,2018-03,2018,3,Wednesday,23:30:00,Single,No,No,No,Car driver,Female,28,80,4,Inner Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,26_to_39,Night,,,
20182122,Vic,2018-03,2018,3,Thursday,23:30:00,Single,No,No,No,Car driver,Male,37,52,12,Major Cities of Australia,Mornington Peninsula,Frankston (C),Sub-Arterial Road,No,No,26_to_39,Night,,,
20187018,NT,2018-03,2018,3,Saturday,12:40:00,Single,No,No,No,Other vehicle driver,Female,21,120,5,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,Yes,17_to_25,Day,,,
20183097,Qld,2018-03,2018,3,Saturday,10:00:00,Multiple,No,No,No,Car driver,Male,34,72,13,Outer Regional Australia,Wide Bay,Gympie (R),National or State Highway,No,No,26_to_39,Day,,,
20181223,NSW,2018-03,2018,3,Saturday,12:45:00,Single,No,No,No,Motorcycle rider,Male,35,111,12,Outer Regional Australia,Riverina,Snowy Valleys,Sub-Arterial Road,No,No,26_to_39,Day,,,
20187018,NT,2018-03,2018,3,Saturday,12:40:00,Single,No,No,No,Car driver,Male,28,63,5,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,Yes,26_to_39,Day,,,
20187018,NT,2018-03,2018,3,Saturday,12:40:00,Single,No,No,No,Other vehicle driver,Female,28,84,4,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,Yes,26_to_39,Day,,,
20181219,NSW,2018-03,2018,3,Saturday,10:00:00,Multiple,No,No,No,Motorcycle rider,Male,64,126,30,Inner Regional Australia,Richmond - Tweed,Ballina,National or State Highway,No,No,40_to_64,Day,,,
20181181,NSW,2018-03,2018,3,Sunday,10:55:00,Multiple,Yes,No,No,Car driver,Male,60,107,27,Outer Regional Australia,Central West,Bland,National or State Highway,No,No,40_to_64,Day,,,
20181174,NSW,2018-03,2018,3,Friday,19:24:00,Multiple,No,No,No,Car passenger,Male,17,0,4,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Arterial Road,No,Yes,17_to_25,Night,,,
20183064,Qld,2018-03,2018,3,Saturday,17:00:00,Multiple,No,No,No,Car driver,Female,56,149,26,Major Cities of Australia,Brisbane - East,Brisbane (C),Sub-Arterial Road,No,No,40_to_64,Day,,,
20183119,Qld,2018-03,2018,3,Sunday,11:00:00,Multiple,No,No,No,Motorcycle rider,Male,73,122,44,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-Arterial Road,No,No,65_to_74,Day,,,
20186008,Tas,2018-03,2018,3,Saturday,16:20:00,Single,No,No,No,Car driver,Female,34,92,13,Outer Regional Australia,Launceston and North East,Launceston (C),Arterial Road,No,No,26_to_39,Day,,,
20186014,Tas,2018-03,2018,3,Saturday,7:57:00,Multiple,No,No,No,Motorcycle rider,Male,21,89,4,Outer Regional Australia,Launceston and North East,Meander Valley (M),Arterial Road,No,Yes,17_to_25,Day,,,
20185088,WA,2018-03,2018,3,Saturday,14:00:00,Multiple,No,No,No,Motorcycle rider,Male,48,133,14,Outer Regional Australia,Bunbury,Nannup (S),Arterial Road,No,No,40_to_64,Day,,,
20182115,Vic,2018-03,2018,3,Saturday,14:50:00,Multiple,No,No,No,Motorcycle rider,Male,56,83,28,Inner Regional Australia,Hume,Murrindindi (S),Sub-Arterial Road,No,Yes,40_to_64,Day,,,
20181175,NSW,2018-03,2018,3,Thursday,15:13:00,Multiple,No,No,No,Car passenger,Female,84,0,41,Inner Regional Australia,Capital Region,Hilltops,Arterial Road,No,No,75_or_older,Day,,,
20184018,SA,2018-03,2018,3,Friday,11:13:00,Single,No,No,No,Car driver,Male,78,110,41,Inner Regional Australia,South Australia - South East,The Coorong (DC),National or State Highway,No,No,75_or_older,Day,,,
20187040,NT,2018-03,2018,3,Tuesday,16:00:00,Multiple,No,No,No,Car passenger,Female,81,20,43,Very Remote Australia,Northern Territory - Outback,Barkly (R),National or State Highway,No,No,75_or_older,Day,,,
20183071,Qld,2018-03,2018,3,Tuesday,10:00:00,Multiple,No,No,Yes,Car driver,Male,81,85,44,Major Cities of Australia,Logan - Beaudesert,Logan (C),Local Road,No,No,75_or_older,Day,,,
20184004,SA,2018-03,2018,3,Thursday,9:20:00,Multiple,No,No,No,Pedal cyclist,Male,80,30,41,Outer Regional Australia,South Australia - South East,Grant (DC),Arterial Road,No,No,75_or_older,Day,,,
20183198,Qld,2018-03,2018,3,Friday,11:00:00,Multiple,No,No,No,Car driver,Female,77,81,41,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,75_or_older,Day,,,
20184075,SA,2018-03,2018,3,Friday,17:40:00,Multiple,No,Yes,No,Pedal cyclist,Male,14,30,4,Outer Regional Australia,South Australia - Outback,Whyalla (C),Collector Road,No,No,0_to_16,Day,,,
20183174,Qld,2018-03,2018,3,Friday,15:00:00,Multiple,No,Yes,No,Car driver,Male,24,106,4,Major Cities of Australia,Gold Coast,Gold Coast (C),Local Road,No,No,17_to_25,Day,,,
20182067,Vic,2018-03,2018,3,Friday,7:30:00,Multiple,No,Yes,No,Car passenger,Female,19,0,3,Major Cities of Australia,Mornington Peninsula,Frankston (C),Local Road,No,No,17_to_25,Day,,,
20181164,NSW,2018-03,2018,3,Friday,16:05:00,Multiple,No,Yes,No,Car driver,Female,17,68,2,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Sub-Arterial Road,No,No,17_to_25,Day,,,
20182057,Vic,2018-03,2018,3,Monday,6:50:00,Single,No,No,No,Car passenger,Male,20,0,5,Outer Regional Australia,North West,Swan Hill (RC),Local Road,No,No,17_to_25,Day,,,
20186013,Tas,2018-03,2018,3,Thursday,15:05:00,Single,No,No,No,Motorcycle rider,Male,25,121,7,Outer Regional Australia,West and North West,Circular Head (M),Local Road,No,No,17_to_25,Day,,,
20183009,Qld,2018-03,2018,3,Thursday,11:00:00,Single,No,No,No,Car driver,Male,39,113,14,Outer Regional Australia,Cairns,Douglas (S),Sub-Arterial Road,No,No,26_to_39,Day,,,
20181229,NSW,2018-03,2018,3,Tuesday,7:18:00,Multiple,No,Yes,No,Pedal cyclist,Male,29,30,6,Major Cities of Australia,Sydney - Eastern Suburbs,Sydney,Collector Road,No,No,26_to_39,Day,,,
20182169,Vic,2018-03,2018,3,Monday,14:29:00,Multiple,No,No,No,Motorcycle rider,Male,32,149,12,Major Cities of Australia,Melbourne - West,Melton (C),National or State Highway,No,No,26_to_39,Day,,,
20183106,Qld,2018-03,2018,3,Monday,6:00:00,Single,No,No,Yes,Car driver,Male,27,64,6,Very Remote Australia,Queensland - Outback,Etheridge (S),Sub-Arterial Road,No,No,26_to_39,Day,,,
20182089,Vic,2018-03,2018,3,Tuesday,6:45:00,Multiple,No,No,No,Car driver,Male,26,45,6,Inner Regional Australia,Shepparton,Campaspe (S),Arterial Road,No,No,26_to_39,Day,,,
20182174,Vic,2018-03,2018,3,Friday,11:05:00,Multiple,No,No,No,Motorcycle rider,Male,31,138,13,Major Cities of Australia,Melbourne - West,Brimbank (C),Local Road,No,No,26_to_39,Day,,,
20182064,Vic,2018-03,2018,3,Wednesday,11:15:00,Single,No,No,No,Car driver,Male,42,65,13,Inner Regional Australia,Hume,Indigo (S),Arterial Road,No,No,40_to_64,Day,,,
20183198,Qld,2018-03,2018,3,Friday,11:00:00,Multiple,No,No,No,Car driver,Male,62,110,29,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,40_to_64,Day,,,
20186031,Tas,2018-03,2018,3,Monday,12:54:00,Single,No,No,Yes,Car driver,Male,61,114,30,Outer Regional Australia,Launceston and North East,Dorset (M),Access Road,No,No,40_to_64,Day,,,
20184066,SA,2018-03,2018,3,Wednesday,6:00:00,Multiple,No,No,Yes,Car driver,Male,42,81,12,Inner Regional Australia,Barossa - Yorke - Mid North,Wakefield (DC),National or State Highway,No,No,40_to_64,Day,,,
20182085,Vic,2018-03,2018,3,Monday,16:50:00,Multiple,No,No,Yes,Motorcycle rider,Male,54,173,26,Inner Regional Australia,Geelong,Surf Coast (S),National or State Highway,No,No,40_to_64,Day,,,
20183074,Qld,2018-03,2018,3,Wednesday,15:00:00,Multiple,No,No,No,Motorcycle rider,Female,43,69,13,Major Cities of Australia,Moreton Bay - South,Moreton Bay (R),Sub-Arterial Road,No,No,40_to_64,Day,,,
20183005,Qld,2018-03,2018,3,Monday,12:00:00,Multiple,No,Yes,No,Car driver,Female,55,84,30,Inner Regional Australia,Gold Coast,Scenic Rim (R),Sub-Arterial Road,No,No,40_to_64,Day,,,
20185143,WA,2018-03,2018,3,Wednesday,15:40:00,Multiple,No,No,No,Car driver,Male,56,136,27,Outer Regional Australia,Western Australia - Wheat Belt,Victoria Plains (S),National or State Highway,No,No,40_to_64,Day,,,
20185143,WA,2018-03,2018,3,Wednesday,15:40:00,Multiple,No,No,No,Car passenger,Female,56,20,30,Outer Regional Australia,Western Australia - Wheat Belt,Victoria Plains (S),National or State Highway,No,No,40_to_64,Day,,,
20185030,WA,2018-03,2018,3,Friday,13:05:00,Single,No,No,Yes,Car driver,Male,41,129,12,Outer Regional Australia,Bunbury,Manjimup (S),Local Road,No,No,40_to_64,Day,,,
20182121,Vic,2018-03,2018,3,Wednesday,15:00:00,Multiple,No,No,Yes,Car passenger,Female,56,0,26,Outer Regional Australia,Warrnambool and South West,Glenelg (S),Arterial Road,No,No,40_to_64,Day,,,
20187012,NT,2018-03,2018,3,Friday,17:45:00,Multiple,No,No,No,Car passenger,Female,53,0,27,Outer Regional Australia,Darwin,Litchfield (M),Local Road,No,No,40_to_64,Day,,,
20187012,NT,2018-03,2018,3,Friday,17:45:00,Multiple,No,No,No,Car passenger,Female,40,0,15,Outer Regional Australia,Darwin,Litchfield (M),Local Road,No,No,40_to_64,Day,,,
20185099,WA,2018-03,2018,3,Wednesday,12:45:00,Single,No,Yes,No,Car driver,Male,60,139,27,Outer Regional Australia,Western Australia - Wheat Belt,Kellerberrin (S),Local Road,No,No,40_to_64,Day,,,
20181251,NSW,2018-03,2018,3,Friday,16:50:00,Multiple,No,No,Yes,Car driver,Male,46,86,14,Inner Regional Australia,Central Coast,Central Coast,National or State Highway,No,No,40_to_64,Day,,,
20182054,Vic,2018-03,2018,3,Friday,13:05:00,Single,No,No,No,Motorcycle rider,Male,60,71,28,Outer Regional Australia,Hume,Wangaratta (RC),Arterial Road,No,No,40_to_64,Day,,,
20184023,SA,2018-03,2018,3,Thursday,8:20:00,Single,No,No,No,Motorcycle rider,Male,44,123,13,Outer Regional Australia,South Australia - South East,Wattle Range (DC),Local Road,No,No,40_to_64,Day,,,
20183030,Qld,2018-03,2018,3,Monday,8:00:00,Multiple,No,Yes,No,Car passenger,Female,63,20,28,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday (R),National or State Highway,No,No,40_to_64,Day,,,
20183030,Qld,2018-03,2018,3,Monday,8:00:00,Multiple,No,Yes,No,Car driver,Male,63,119,27,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday (R),National or State Highway,No,No,40_to_64,Day,,,
20183058,Qld,2018-03,2018,3,Friday,7:00:00,Single,No,No,No,Car driver,Male,43,115,12,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,Yes,40_to_64,Day,,,
20182039,Vic,2018-03,2018,3,Friday,15:14:00,Multiple,No,No,No,Car driver,Male,74,92,44,Major Cities of Australia,Melbourne - Inner East,Boroondara (C),Arterial Road,No,No,65_to_74,Day,,,
20184021,SA,2018-03,2018,3,Wednesday,16:15:00,Multiple,No,No,No,Car driver,Female,69,119,27,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills (DC),Arterial Road,No,No,65_to_74,Day,,,
20183223,Qld,2018-03,2018,3,Wednesday,16:00:00,Single,No,No,No,Motorcycle rider,Male,66,81,28,Very Remote Australia,Queensland - Outback,Mount Isa (C),National or State Highway,No,No,65_to_74,Day,,,
20185072,WA,2018-03,2018,3,Thursday,15:34:00,Multiple,No,No,No,Car driver,Male,71,90,42,Major Cities of Australia,Perth - South East,Armadale (C),National or State Highway,No,No,65_to_74,Day,,,
20184039,SA,2018-03,2018,3,Thursday,10:30:00,Multiple,No,No,Yes,Pedal cyclist,Male,69,30,27,Major Cities of Australia,Adelaide - Central and Hills,Burnside (C),Arterial Road,No,Yes,65_to_74,Day,,,
20181173,NSW,2018-03,2018,3,Monday,13:43:00,Multiple,No,No,No,Motorcycle rider,Male,30,50,7,Major Cities of Australia,Sydney - Parramatta,Cumberland,Local Road,No,No,26_to_39,Day,,,
20187015,NT,2018-03,2018,3,Friday,19:50:00,Single,No,No,No,Pedestrian,Female,27,0,5,Outer Regional Australia,Darwin,Darwin (C),Arterial Road,No,No,26_to_39,Night,,,
20182138,Vic,2018-03,2018,3,Saturday,2:30:00,Single,No,No,No,Pedestrian,Male,62,0,29,Major Cities of Australia,Melbourne - North West,Hume (C),Local Road,No,No,40_to_64,Night,,,
20181212,NSW,2018-03,2018,3,Monday,20:34:00,Single,No,No,No,Pedestrian,Male,66,0,28,Major Cities of Australia,Sydney - Inner South West,Bayside,Collector Road,No,No,65_to_74,Night,,,
20181160,NSW,2018-03,2018,3,Friday,23:15:00,Single,No,No,No,Pedestrian,Female,29,0,8,Remote Australia,Murray,Wentworth,Arterial Road,No,No,26_to_39,Night,,,
20184011,SA,2018-03,2018,3,Wednesday,19:30:00,Single,No,No,No,Pedestrian,Female,39,0,11,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable (DC),Sub-Arterial Road,No,No,26_to_39,Night,,,
20182061,Vic,2018-03,2018,3,Saturday,1:15:00,Single,No,No,No,Car driver,Male,66,73,29,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges (S),Arterial Road,No,No,65_to_74,Night,,,
20185110,WA,2018-03,2018,3,Saturday,17:25:00,Single,No,No,No,Pedestrian,Female,62,0,27,Major Cities of Australia,Perth - South West,Rockingham (C),Arterial Road,No,No,40_to_64,Day,,,
20182034,Vic,2018-03,2018,3,Thursday,10:20:00,Single,No,No,No,Pedestrian,Male,86,0,45,Major Cities of Australia,Melbourne - Inner East,Manningham (C),Arterial Road,No,No,75_or_older,Day,,,
20181224,NSW,2018-03,2018,3,Friday,11:10:00,Single,No,No,No,Pedestrian,Female,86,0,45,Major Cities of Australia,Sydney - City and Inner South,Bayside,Arterial Road,No,No,75_or_older,Day,,,
